data,conta,tipo,categoria,valor,forma_pagamento,descricao
2024-11-02,Mdias,Saída,Marketing,20902,Cartão,Pagamento
2024-09-24,Zov,Saída,Folha de Pagamento,9556,Boleto,Pagamento
2024-04-04,Papaya,Entrada,Outros Recebimentos,22824,Boleto,Recebimento
2024-03-06,Papaya,Saída,Operacional,8446,TED,Pagamento
2024-09-15,Papaya,Saída,Fornecedor,37082,PIX,Pagamento
2024-07-02,Mdias,Saída,Marketing,30028,TED,Pagamento
2024-01-17,Zov,Saída,Fornecedor,23233,Boleto,Pagamento
2024-10-08,Papaya,Saída,Fornecedor,16429,Dinheiro,Pagamento
2024-03-06,Mdias,Entrada,Outros Recebimentos,42561,PIX,Recebimento
2024-05-23,Mdias,Entrada,Outros Recebimentos,42160,PIX,Recebimento
2024-07-04,Mdias,Saída,Impostos,32834,TED,Pagamento
2024-03-04,Mdias,Saída,Folha de Pagamento,8719,Dinheiro,Pagamento
2024-09-27,Papaya,Entrada,Outros Recebimentos,31129,Dinheiro,Recebimento
2024-11-23,Papaya,Saída,Fornecedor,25773,Cartão,Pagamento
2024-01-26,Papaya,Entrada,Outros Recebimentos,33626,Cartão,Recebimento
2024-11-11,Zov,Entrada,Recebimento Clientes,11784,Cartão,Recebimento
2024-06-18,Mdias,Entrada,Outros Recebimentos,26135,TED,Recebimento
2024-11-17,Mdias,Saída,Impostos,30523,Boleto,Pagamento
2024-11-14,Papaya,Saída,Fornecedor,9363,Boleto,Pagamento
2024-07-15,Zov,Saída,Folha de Pagamento,17823,PIX,Pagamento
2024-10-12,Mdias,Entrada,Recebimento Clientes,27806,TED,Recebimento
2024-03-26,Papaya,Saída,Marketing,24580,Dinheiro,Pagamento
2024-01-10,Zov,Entrada,Antecipação,22214,Boleto,Recebimento
2024-07-07,Zov,Saída,Fornecedor,22031,Dinheiro,Pagamento
2024-07-05,Mdias,Saída,Fornecedor,39376,TED,Pagamento
2024-08-09,Mdias,Entrada,Antecipação,13896,PIX,Recebimento
2024-01-22,Zov,Entrada,Antecipação,15994,TED,Recebimento
2024-05-24,Zov,Saída,Fornecedor,21381,Cartão,Pagamento
2024-03-24,Mdias,Entrada,Recebimento Clientes,2454,PIX,Recebimento
2024-12-08,Zov,Saída,Folha de Pagamento,17109,Cartão,Pagamento
2024-05-05,Zov,Saída,Folha de Pagamento,34393,Cartão,Pagamento
2024-12-20,Mdias,Saída,Impostos,30312,Boleto,Pagamento
2024-07-13,Papaya,Entrada,Recebimento Clientes,25302,Boleto,Recebimento
2024-04-22,Mdias,Entrada,Recebimento Clientes,13419,Cartão,Recebimento
2024-10-17,Zov,Entrada,Recebimento Clientes,16381,TED,Recebimento
2024-01-19,Papaya,Entrada,Outros Recebimentos,1468,Dinheiro,Recebimento
2024-02-21,Mdias,Saída,Operacional,39109,Boleto,Pagamento
2024-02-23,Mdias,Saída,Marketing,19042,Boleto,Pagamento
2024-01-21,Zov,Entrada,Outros Recebimentos,48073,Boleto,Recebimento
2024-08-21,Papaya,Saída,Operacional,15334,TED,Pagamento
2024-06-21,Zov,Entrada,Recebimento Clientes,11269,Dinheiro,Recebimento
2024-10-25,Papaya,Saída,Folha de Pagamento,25823,Dinheiro,Pagamento
2024-05-15,Mdias,Entrada,Antecipação,23944,Cartão,Recebimento
2024-06-17,Papaya,Entrada,Recebimento Clientes,30044,Dinheiro,Recebimento
2024-04-11,Papaya,Saída,Impostos,30414,TED,Pagamento
2024-07-08,Papaya,Entrada,Recebimento Clientes,35758,TED,Recebimento
2024-11-24,Papaya,Saída,Folha de Pagamento,33414,Dinheiro,Pagamento
2024-07-20,Mdias,Saída,Impostos,24201,Boleto,Pagamento
2024-05-24,Zov,Saída,Marketing,22069,Boleto,Pagamento
2024-04-10,Zov,Entrada,Outros Recebimentos,15897,TED,Recebimento
2024-02-28,Mdias,Saída,Marketing,4052,TED,Pagamento
2024-05-02,Papaya,Saída,Fornecedor,14150,PIX,Pagamento
2024-12-02,Mdias,Entrada,Recebimento Clientes,31592,Dinheiro,Recebimento
2024-12-09,Mdias,Entrada,Antecipação,7617,PIX,Recebimento
2024-03-11,Papaya,Saída,Marketing,17968,TED,Pagamento
2024-04-03,Mdias,Saída,Impostos,33003,TED,Pagamento
2024-11-13,Mdias,Entrada,Antecipação,42960,PIX,Recebimento
2024-05-21,Zov,Saída,Fornecedor,27821,TED,Pagamento
2024-12-11,Papaya,Saída,Operacional,24010,Boleto,Pagamento
2024-10-22,Zov,Saída,Folha de Pagamento,7351,TED,Pagamento
2024-05-13,Mdias,Saída,Fornecedor,9629,Cartão,Pagamento
2024-01-25,Zov,Saída,Impostos,36782,TED,Pagamento
2024-06-14,Zov,Entrada,Outros Recebimentos,12128,Dinheiro,Recebimento
2024-12-11,Papaya,Saída,Operacional,12365,Boleto,Pagamento
2024-06-24,Mdias,Saída,Marketing,18703,Boleto,Pagamento
2024-10-25,Papaya,Entrada,Recebimento Clientes,40963,TED,Recebimento
2024-07-24,Mdias,Saída,Marketing,8606,Boleto,Pagamento
2024-04-07,Zov,Saída,Fornecedor,7417,Boleto,Pagamento
2024-12-27,Mdias,Saída,Operacional,23357,Dinheiro,Pagamento
2024-04-05,Zov,Saída,Fornecedor,35861,Cartão,Pagamento
2024-02-14,Mdias,Saída,Folha de Pagamento,22180,Boleto,Pagamento
2024-10-13,Papaya,Entrada,Outros Recebimentos,44490,PIX,Recebimento
2024-08-12,Zov,Saída,Fornecedor,39829,Dinheiro,Pagamento
2024-01-12,Zov,Entrada,Outros Recebimentos,48889,Cartão,Recebimento
2024-12-23,Mdias,Saída,Operacional,24540,Cartão,Pagamento
2024-09-21,Zov,Entrada,Outros Recebimentos,7331,PIX,Recebimento
2024-05-05,Papaya,Entrada,Outros Recebimentos,10436,Cartão,Recebimento
2024-11-14,Zov,Saída,Fornecedor,35352,Cartão,Pagamento
2024-04-11,Papaya,Saída,Operacional,35456,TED,Pagamento
2024-12-01,Zov,Saída,Impostos,28715,Cartão,Pagamento
2024-04-19,Zov,Saída,Impostos,38598,Cartão,Pagamento
2024-07-24,Mdias,Entrada,Outros Recebimentos,47587,TED,Recebimento
2024-01-23,Zov,Entrada,Antecipação,14373,Dinheiro,Recebimento
2024-09-15,Mdias,Entrada,Recebimento Clientes,4067,PIX,Recebimento
2024-10-12,Mdias,Saída,Folha de Pagamento,29999,TED,Pagamento
2024-04-23,Mdias,Entrada,Outros Recebimentos,18160,Dinheiro,Recebimento
2024-07-17,Zov,Entrada,Outros Recebimentos,46604,TED,Recebimento
2024-08-20,Mdias,Entrada,Recebimento Clientes,5803,Boleto,Recebimento
2024-03-19,Mdias,Entrada,Outros Recebimentos,37864,Cartão,Recebimento
2024-10-24,Papaya,Saída,Fornecedor,31123,PIX,Pagamento
2024-07-26,Mdias,Saída,Folha de Pagamento,30007,Dinheiro,Pagamento
2024-04-13,Zov,Saída,Marketing,33976,Boleto,Pagamento
2024-06-10,Mdias,Entrada,Outros Recebimentos,40232,Boleto,Recebimento
2024-11-07,Mdias,Entrada,Antecipação,39796,PIX,Recebimento
2024-08-22,Zov,Saída,Fornecedor,17728,Boleto,Pagamento
2024-07-26,Mdias,Entrada,Antecipação,21626,PIX,Recebimento
2024-11-07,Mdias,Entrada,Recebimento Clientes,42946,Cartão,Recebimento
2024-11-23,Mdias,Saída,Marketing,4170,Boleto,Pagamento
2024-11-01,Papaya,Entrada,Recebimento Clientes,29245,PIX,Recebimento
2024-09-21,Zov,Entrada,Recebimento Clientes,41444,PIX,Recebimento
2024-02-12,Papaya,Saída,Operacional,2260,Cartão,Pagamento
2024-06-09,Papaya,Entrada,Outros Recebimentos,25531,Boleto,Recebimento
2024-12-17,Papaya,Entrada,Outros Recebimentos,46592,Cartão,Recebimento
2024-04-23,Zov,Saída,Operacional,687,PIX,Pagamento
2024-01-15,Papaya,Entrada,Antecipação,22177,PIX,Recebimento
2024-11-21,Papaya,Saída,Operacional,3109,Boleto,Pagamento
2024-01-06,Zov,Saída,Operacional,9656,TED,Pagamento
2024-09-08,Papaya,Saída,Marketing,24946,Dinheiro,Pagamento
2024-07-23,Papaya,Entrada,Outros Recebimentos,39529,Cartão,Recebimento
2024-07-01,Zov,Entrada,Outros Recebimentos,6444,Boleto,Recebimento
2024-04-19,Papaya,Entrada,Recebimento Clientes,6291,TED,Recebimento
2024-03-23,Mdias,Entrada,Outros Recebimentos,11764,Boleto,Recebimento
2024-10-13,Papaya,Entrada,Recebimento Clientes,12158,Cartão,Recebimento
2024-02-14,Papaya,Entrada,Recebimento Clientes,41253,Dinheiro,Recebimento
2024-12-03,Papaya,Saída,Marketing,28798,TED,Pagamento
2024-04-25,Mdias,Saída,Marketing,35728,Boleto,Pagamento
2024-01-03,Mdias,Saída,Operacional,25620,PIX,Pagamento
2024-01-19,Zov,Saída,Folha de Pagamento,22535,Cartão,Pagamento
2024-09-18,Papaya,Entrada,Antecipação,14944,TED,Recebimento
2024-07-26,Zov,Entrada,Antecipação,26057,TED,Recebimento
2024-11-06,Mdias,Saída,Marketing,29662,Cartão,Pagamento
2024-04-13,Papaya,Saída,Marketing,18652,Cartão,Pagamento
2024-01-15,Papaya,Saída,Marketing,40114,TED,Pagamento
2024-08-13,Zov,Saída,Folha de Pagamento,7304,Cartão,Pagamento
2024-07-28,Mdias,Saída,Operacional,29015,Dinheiro,Pagamento
2024-08-21,Zov,Saída,Fornecedor,23531,Boleto,Pagamento
2024-09-26,Zov,Entrada,Recebimento Clientes,18674,Cartão,Recebimento
2024-07-27,Mdias,Saída,Fornecedor,21572,Cartão,Pagamento
2024-06-24,Papaya,Entrada,Recebimento Clientes,34625,PIX,Recebimento
2024-08-04,Mdias,Saída,Folha de Pagamento,29272,TED,Pagamento
2024-06-26,Mdias,Entrada,Outros Recebimentos,17045,Dinheiro,Recebimento
2024-07-22,Mdias,Saída,Operacional,34195,Cartão,Pagamento
2024-09-12,Mdias,Entrada,Outros Recebimentos,1850,Cartão,Recebimento
2024-07-02,Papaya,Saída,Fornecedor,37895,Boleto,Pagamento
2024-01-03,Zov,Saída,Impostos,33940,Boleto,Pagamento
2024-09-19,Mdias,Saída,Operacional,15328,TED,Pagamento
2024-10-03,Zov,Entrada,Recebimento Clientes,45663,Cartão,Recebimento
2024-07-15,Mdias,Entrada,Recebimento Clientes,4698,PIX,Recebimento
2024-10-02,Mdias,Saída,Fornecedor,12893,Dinheiro,Pagamento
2024-05-03,Mdias,Entrada,Antecipação,3676,PIX,Recebimento
2024-03-08,Zov,Entrada,Recebimento Clientes,8353,PIX,Recebimento
2024-07-14,Papaya,Saída,Operacional,1986,TED,Pagamento
2024-05-26,Zov,Entrada,Recebimento Clientes,27596,Cartão,Recebimento
2024-04-13,Zov,Saída,Marketing,33053,Cartão,Pagamento
2024-01-24,Mdias,Saída,Fornecedor,17514,Dinheiro,Pagamento
2024-09-14,Mdias,Saída,Folha de Pagamento,19363,Boleto,Pagamento
2024-02-20,Papaya,Saída,Fornecedor,31774,Cartão,Pagamento
2024-05-23,Papaya,Entrada,Recebimento Clientes,41865,Boleto,Recebimento
2024-06-15,Mdias,Entrada,Outros Recebimentos,17827,Cartão,Recebimento
2024-02-23,Mdias,Entrada,Antecipação,10864,Cartão,Recebimento
2024-07-15,Papaya,Entrada,Outros Recebimentos,8433,Dinheiro,Recebimento
2024-05-03,Mdias,Saída,Fornecedor,26334,PIX,Pagamento
2024-04-07,Mdias,Saída,Fornecedor,38319,Cartão,Pagamento
2024-10-17,Mdias,Entrada,Outros Recebimentos,29829,Cartão,Recebimento
2024-05-09,Mdias,Saída,Impostos,21886,TED,Pagamento
2024-02-17,Papaya,Entrada,Recebimento Clientes,5139,Cartão,Recebimento
2024-08-11,Zov,Entrada,Recebimento Clientes,41775,PIX,Recebimento
2024-10-23,Papaya,Entrada,Recebimento Clientes,24309,Cartão,Recebimento
2024-04-21,Mdias,Entrada,Antecipação,31538,TED,Recebimento
2024-05-04,Mdias,Entrada,Recebimento Clientes,3697,Boleto,Recebimento
2024-01-08,Mdias,Saída,Fornecedor,22653,PIX,Pagamento
2024-11-06,Mdias,Saída,Operacional,27736,TED,Pagamento
2024-02-26,Mdias,Entrada,Recebimento Clientes,42513,Dinheiro,Recebimento
2024-07-17,Zov,Saída,Operacional,37668,Cartão,Pagamento
2024-10-07,Mdias,Entrada,Antecipação,24381,Boleto,Recebimento
2024-10-23,Papaya,Entrada,Outros Recebimentos,49703,PIX,Recebimento
2024-12-15,Zov,Saída,Folha de Pagamento,11204,TED,Pagamento
2024-08-07,Mdias,Saída,Impostos,4451,Cartão,Pagamento
2024-10-24,Zov,Entrada,Antecipação,41872,Cartão,Recebimento
2024-03-23,Mdias,Saída,Operacional,1827,TED,Pagamento
2024-06-26,Mdias,Entrada,Outros Recebimentos,38711,Cartão,Recebimento
2024-07-12,Mdias,Saída,Marketing,31436,Boleto,Pagamento
2024-03-01,Mdias,Entrada,Outros Recebimentos,41240,Dinheiro,Recebimento
2024-05-19,Zov,Saída,Fornecedor,36140,PIX,Pagamento
2024-05-02,Mdias,Entrada,Antecipação,43681,PIX,Recebimento
2024-11-07,Zov,Entrada,Recebimento Clientes,9664,Dinheiro,Recebimento
2024-03-21,Papaya,Saída,Fornecedor,7744,PIX,Pagamento
2024-04-24,Mdias,Entrada,Antecipação,43783,Boleto,Recebimento
2024-04-04,Papaya,Entrada,Outros Recebimentos,17594,TED,Recebimento
2024-09-20,Zov,Entrada,Antecipação,35485,Boleto,Recebimento
2024-12-10,Mdias,Entrada,Antecipação,13715,Boleto,Recebimento
2024-03-18,Zov,Saída,Fornecedor,36498,PIX,Pagamento
2024-09-20,Mdias,Saída,Fornecedor,14346,TED,Pagamento
2024-09-27,Mdias,Entrada,Recebimento Clientes,33443,Dinheiro,Recebimento
2024-06-19,Zov,Entrada,Antecipação,31285,Cartão,Recebimento
2024-10-22,Mdias,Entrada,Antecipação,44421,TED,Recebimento
2024-02-19,Mdias,Saída,Folha de Pagamento,21001,Cartão,Pagamento
2024-07-23,Zov,Entrada,Recebimento Clientes,39372,TED,Recebimento
2024-12-01,Papaya,Entrada,Antecipação,38916,PIX,Recebimento
2024-03-26,Papaya,Entrada,Outros Recebimentos,15116,Boleto,Recebimento
2024-04-28,Papaya,Saída,Impostos,20921,TED,Pagamento
2024-06-01,Zov,Saída,Operacional,19059,Cartão,Pagamento
2024-11-07,Zov,Saída,Operacional,26462,Boleto,Pagamento
2024-12-07,Papaya,Entrada,Recebimento Clientes,18810,TED,Recebimento
2024-09-02,Zov,Saída,Operacional,37130,Cartão,Pagamento
2024-01-07,Papaya,Entrada,Antecipação,26287,Cartão,Recebimento
2024-09-07,Zov,Saída,Impostos,28145,Dinheiro,Pagamento
2024-01-16,Papaya,Entrada,Outros Recebimentos,28049,Dinheiro,Recebimento
2024-01-20,Papaya,Saída,Folha de Pagamento,15816,TED,Pagamento
2024-01-10,Papaya,Saída,Operacional,33713,PIX,Pagamento
2024-10-11,Mdias,Saída,Marketing,28870,Boleto,Pagamento
2024-06-26,Papaya,Saída,Folha de Pagamento,34406,PIX,Pagamento
2024-07-13,Papaya,Entrada,Outros Recebimentos,23029,Cartão,Recebimento
2024-11-15,Papaya,Saída,Impostos,13344,PIX,Pagamento
2024-10-02,Zov,Saída,Impostos,3046,Cartão,Pagamento
2024-11-09,Papaya,Saída,Fornecedor,23136,Boleto,Pagamento
2024-09-03,Mdias,Entrada,Antecipação,25023,Boleto,Recebimento
2024-04-14,Zov,Saída,Operacional,1362,Boleto,Pagamento
2024-01-10,Mdias,Entrada,Recebimento Clientes,36280,Cartão,Recebimento
2024-10-13,Zov,Saída,Impostos,12790,Cartão,Pagamento
2024-04-14,Zov,Saída,Folha de Pagamento,27172,Dinheiro,Pagamento
2024-08-18,Mdias,Saída,Fornecedor,3186,Boleto,Pagamento
2024-09-03,Zov,Saída,Fornecedor,4126,Boleto,Pagamento
2024-01-03,Papaya,Saída,Operacional,15781,Boleto,Pagamento
2024-12-28,Papaya,Entrada,Antecipação,44956,Cartão,Recebimento
2024-04-21,Zov,Entrada,Antecipação,9724,TED,Recebimento
2024-05-05,Zov,Entrada,Recebimento Clientes,1847,Boleto,Recebimento
2024-08-20,Mdias,Saída,Operacional,38276,Boleto,Pagamento
2024-08-02,Mdias,Entrada,Recebimento Clientes,1703,Cartão,Recebimento
2024-06-10,Papaya,Saída,Fornecedor,27387,Boleto,Pagamento
2024-07-26,Zov,Entrada,Recebimento Clientes,1760,Cartão,Recebimento
2024-04-21,Mdias,Saída,Fornecedor,19900,TED,Pagamento
2024-11-07,Zov,Saída,Folha de Pagamento,2654,PIX,Pagamento
2024-12-03,Papaya,Entrada,Antecipação,11131,Cartão,Recebimento
2024-07-24,Mdias,Saída,Impostos,29197,Boleto,Pagamento
2024-03-07,Papaya,Entrada,Outros Recebimentos,27523,TED,Recebimento
2024-07-04,Papaya,Saída,Folha de Pagamento,34030,Cartão,Pagamento
2024-10-09,Papaya,Saída,Impostos,32062,Dinheiro,Pagamento
2024-09-19,Mdias,Saída,Folha de Pagamento,12537,PIX,Pagamento
2024-02-24,Mdias,Saída,Folha de Pagamento,28266,Boleto,Pagamento
2024-09-25,Papaya,Saída,Folha de Pagamento,22752,Cartão,Pagamento
2024-03-04,Mdias,Entrada,Outros Recebimentos,36873,Cartão,Recebimento
2024-06-28,Papaya,Saída,Fornecedor,6300,PIX,Pagamento
2024-07-16,Zov,Entrada,Outros Recebimentos,17391,Dinheiro,Recebimento
2024-09-11,Zov,Saída,Marketing,8124,PIX,Pagamento
2024-06-28,Papaya,Saída,Impostos,21802,PIX,Pagamento
2024-02-27,Mdias,Saída,Marketing,2763,Dinheiro,Pagamento
2024-03-10,Papaya,Entrada,Outros Recebimentos,30399,PIX,Recebimento
2024-03-21,Mdias,Saída,Folha de Pagamento,21704,Boleto,Pagamento
2024-12-13,Zov,Entrada,Recebimento Clientes,4108,PIX,Recebimento
2024-06-02,Mdias,Saída,Fornecedor,32788,Boleto,Pagamento
2024-05-01,Zov,Saída,Operacional,21776,Boleto,Pagamento
2024-03-16,Papaya,Entrada,Recebimento Clientes,26705,TED,Recebimento
2024-11-10,Mdias,Saída,Marketing,11478,Dinheiro,Pagamento
2024-08-11,Mdias,Saída,Operacional,35422,Boleto,Pagamento
2024-02-25,Papaya,Entrada,Outros Recebimentos,27115,PIX,Recebimento
2024-12-16,Zov,Entrada,Antecipação,50429,Dinheiro,Recebimento
2024-04-03,Zov,Saída,Impostos,16004,Dinheiro,Pagamento
2024-10-05,Mdias,Saída,Marketing,22682,TED,Pagamento
2024-01-13,Zov,Entrada,Recebimento Clientes,15764,TED,Recebimento
2024-01-03,Zov,Entrada,Recebimento Clientes,5874,Boleto,Recebimento
2024-05-17,Zov,Saída,Fornecedor,20530,TED,Pagamento
2024-11-16,Zov,Entrada,Outros Recebimentos,45657,Cartão,Recebimento
2024-08-25,Zov,Entrada,Outros Recebimentos,9035,Boleto,Recebimento
2024-12-28,Zov,Entrada,Antecipação,48751,Cartão,Recebimento
2024-07-25,Zov,Saída,Operacional,31347,Dinheiro,Pagamento
2024-01-11,Papaya,Saída,Fornecedor,4154,PIX,Pagamento
2024-01-03,Zov,Saída,Operacional,15283,PIX,Pagamento
2024-12-10,Papaya,Entrada,Antecipação,17086,Cartão,Recebimento
2024-02-06,Mdias,Entrada,Antecipação,37337,PIX,Recebimento
2024-01-26,Mdias,Saída,Marketing,10643,Cartão,Pagamento
2024-10-23,Zov,Saída,Impostos,25406,PIX,Pagamento
2024-06-22,Zov,Saída,Impostos,15113,Cartão,Pagamento
2024-07-08,Papaya,Saída,Folha de Pagamento,18418,Boleto,Pagamento
2024-02-21,Zov,Entrada,Outros Recebimentos,40456,Cartão,Recebimento
2024-07-20,Papaya,Saída,Fornecedor,8090,Boleto,Pagamento
2024-11-20,Mdias,Saída,Fornecedor,31261,Dinheiro,Pagamento
2024-01-16,Mdias,Entrada,Outros Recebimentos,25967,Cartão,Recebimento
2024-09-19,Mdias,Entrada,Outros Recebimentos,38729,Dinheiro,Recebimento
2024-02-20,Mdias,Entrada,Antecipação,7952,Dinheiro,Recebimento
2024-02-19,Mdias,Saída,Marketing,32835,Dinheiro,Pagamento
2024-10-08,Mdias,Entrada,Recebimento Clientes,3460,Cartão,Recebimento
2024-11-18,Mdias,Entrada,Recebimento Clientes,42869,Dinheiro,Recebimento
2024-04-28,Papaya,Saída,Folha de Pagamento,26334,PIX,Pagamento
2024-04-21,Zov,Entrada,Recebimento Clientes,5464,Dinheiro,Recebimento
2024-10-11,Mdias,Entrada,Recebimento Clientes,21605,Cartão,Recebimento
2024-12-21,Mdias,Saída,Marketing,39384,Dinheiro,Pagamento
2024-11-03,Papaya,Saída,Folha de Pagamento,14708,Dinheiro,Pagamento
2024-02-01,Papaya,Entrada,Outros Recebimentos,5930,Cartão,Recebimento
2024-02-05,Zov,Entrada,Antecipação,48689,Dinheiro,Recebimento
2024-04-25,Zov,Saída,Impostos,26982,Boleto,Pagamento
2024-09-13,Zov,Saída,Folha de Pagamento,13996,Dinheiro,Pagamento
2024-12-14,Mdias,Saída,Marketing,31065,Cartão,Pagamento
2024-02-04,Papaya,Entrada,Recebimento Clientes,12626,Boleto,Recebimento
2024-02-01,Papaya,Entrada,Outros Recebimentos,27365,PIX,Recebimento
2024-05-04,Papaya,Saída,Folha de Pagamento,3358,Boleto,Pagamento
2024-11-17,Zov,Saída,Impostos,26354,Dinheiro,Pagamento
2024-01-21,Mdias,Entrada,Antecipação,33332,TED,Recebimento
2024-06-14,Mdias,Saída,Marketing,27755,Dinheiro,Pagamento
2024-12-13,Papaya,Saída,Folha de Pagamento,17303,Dinheiro,Pagamento
2024-09-22,Zov,Saída,Operacional,22832,Dinheiro,Pagamento
2024-11-03,Papaya,Saída,Fornecedor,3384,PIX,Pagamento
2024-04-10,Mdias,Entrada,Recebimento Clientes,42186,Dinheiro,Recebimento
2024-08-04,Papaya,Entrada,Recebimento Clientes,34310,PIX,Recebimento
2024-05-10,Mdias,Saída,Operacional,24125,Dinheiro,Pagamento
2024-10-23,Mdias,Saída,Folha de Pagamento,8304,TED,Pagamento
2024-02-14,Zov,Entrada,Outros Recebimentos,20708,Cartão,Recebimento
2024-11-19,Zov,Saída,Marketing,903,Boleto,Pagamento
2024-01-13,Papaya,Entrada,Recebimento Clientes,46188,Boleto,Recebimento
2024-08-06,Mdias,Saída,Operacional,24445,TED,Pagamento
2024-08-22,Mdias,Entrada,Recebimento Clientes,49346,TED,Recebimento
2024-07-13,Mdias,Saída,Operacional,1757,TED,Pagamento
2024-04-15,Zov,Entrada,Recebimento Clientes,42708,Boleto,Recebimento
2024-07-06,Mdias,Saída,Marketing,29998,Boleto,Pagamento
2024-12-28,Papaya,Saída,Folha de Pagamento,31127,Dinheiro,Pagamento
2024-01-22,Zov,Saída,Impostos,6537,Cartão,Pagamento
2024-12-03,Zov,Saída,Fornecedor,2343,Cartão,Pagamento
2024-03-26,Mdias,Entrada,Outros Recebimentos,18808,PIX,Recebimento
2024-12-24,Papaya,Entrada,Recebimento Clientes,4827,TED,Recebimento
2024-06-15,Mdias,Saída,Fornecedor,1529,Dinheiro,Pagamento
2024-01-11,Zov,Saída,Fornecedor,34354,Boleto,Pagamento
2024-06-15,Zov,Entrada,Antecipação,5208,Dinheiro,Recebimento
2024-03-10,Mdias,Entrada,Recebimento Clientes,44553,Dinheiro,Recebimento
2024-08-13,Mdias,Saída,Folha de Pagamento,14211,Dinheiro,Pagamento
2024-12-06,Zov,Entrada,Recebimento Clientes,48674,Dinheiro,Recebimento
2024-03-23,Papaya,Entrada,Antecipação,7125,Boleto,Recebimento
2024-11-24,Mdias,Saída,Marketing,35936,TED,Pagamento
2024-11-09,Mdias,Entrada,Recebimento Clientes,29998,PIX,Recebimento
2024-03-10,Zov,Entrada,Recebimento Clientes,12418,TED,Recebimento
2024-09-03,Zov,Saída,Fornecedor,14962,Boleto,Pagamento
2024-06-28,Papaya,Saída,Impostos,39546,Boleto,Pagamento
2024-11-24,Zov,Saída,Marketing,25864,Cartão,Pagamento
2024-05-28,Papaya,Saída,Folha de Pagamento,7030,Boleto,Pagamento
2024-06-19,Papaya,Entrada,Outros Recebimentos,16202,Cartão,Recebimento
2024-12-09,Papaya,Entrada,Antecipação,32458,TED,Recebimento
2024-02-04,Zov,Saída,Impostos,13305,TED,Pagamento
2024-11-03,Zov,Saída,Fornecedor,9137,Dinheiro,Pagamento
2024-01-11,Zov,Entrada,Outros Recebimentos,34146,Cartão,Recebimento
2024-07-23,Papaya,Saída,Operacional,31732,PIX,Pagamento
2024-11-04,Zov,Saída,Marketing,11545,Dinheiro,Pagamento
2024-10-25,Zov,Saída,Impostos,12135,Cartão,Pagamento
2024-12-01,Mdias,Entrada,Antecipação,22910,PIX,Recebimento
2024-10-10,Papaya,Saída,Marketing,13336,TED,Pagamento
2024-11-20,Mdias,Entrada,Outros Recebimentos,36156,PIX,Recebimento
2024-10-22,Zov,Entrada,Recebimento Clientes,42976,TED,Recebimento
2024-09-07,Zov,Entrada,Recebimento Clientes,45116,Cartão,Recebimento
2024-07-12,Mdias,Entrada,Recebimento Clientes,5991,Dinheiro,Recebimento
2024-02-15,Mdias,Entrada,Antecipação,47729,Dinheiro,Recebimento
2024-11-08,Papaya,Saída,Folha de Pagamento,19752,Cartão,Pagamento
2024-07-24,Mdias,Entrada,Outros Recebimentos,37668,Cartão,Recebimento
2024-10-08,Zov,Entrada,Recebimento Clientes,11910,Cartão,Recebimento
2024-03-13,Papaya,Entrada,Recebimento Clientes,42728,Cartão,Recebimento
2024-04-28,Papaya,Entrada,Outros Recebimentos,3609,Dinheiro,Recebimento
2024-01-05,Mdias,Saída,Folha de Pagamento,20123,Dinheiro,Pagamento
2024-12-06,Papaya,Entrada,Recebimento Clientes,41065,Dinheiro,Recebimento
2024-08-15,Mdias,Entrada,Antecipação,25449,TED,Recebimento
